'||승차역ID1||',startCount,end_count,transfer_count
8501300.0,2,1.0,
8501324.0,9,,
8501341.0,1,,
8501365.0,1,5.0,
8501368.0,1,1.0,
8501369.0,1,3.0,
8501376.0,1,,
8501377.0,1,1.0,
8501394.0,2,,
8501440.0,1,1.0,
8501458.0,1,,
8501462.0,3,1.0,
8501476.0,1,,
8501478.0,1,,
8501506.0,1,,
8501509.0,2,,
8501530.0,1,,
8501534.0,2,4.0,
8501538.0,14,,
8501539.0,2,,
8501546.0,1,,4.0
8501549.0,5,1.0,
8501551.0,1,,
8501552.0,1,1.0,
8501553.0,1,,
8501556.0,2,,
8501559.0,3,3.0,
8501560.0,2,8.0,
8501561.0,1,,
8501566.0,2,,
8501576.0,1,,
8501593.0,1,,
8501621.0,1,,
8501622.0,4,1.0,
8501629.0,4,3.0,
8501631.0,5,1.0,
8501633.0,2,,
8501676.0,1,,
8501697.0,1,,
8501699.0,1,1.0,
8501722.0,4,,
8501746.0,6,3.0,
8501747.0,2,,
8501764.0,3,,
8501765.0,7,,
8501786.0,2,,
8501788.0,1,,
8501800.0,1,,
8501814.0,1,,
8501866.0,1,,
8501867.0,4,,
8501885.0,5,,
8501887.0,3,,
8501889.0,1,,
8501891.0,2,,
8501893.0,3,,
8501895.0,16,,2.0
8501897.0,28,,
8501899.0,4,,2.0
8501901.0,1,,
8501902.0,1,2.0,
8501903.0,4,,
8501905.0,1,,
8501909.0,4,,
8501912.0,1,,
8501917.0,4,,
8501933.0,3,,
8501934.0,14,,
8501943.0,5,,
8501984.0,2,5.0,
8502002.0,4,,5.0
8502007.0,3,,
8502010.0,6,,
8502016.0,1,,
8502017.0,10,,
8502018.0,2,,
8502058.0,2,,
8502070.0,11,,
8502093.0,1,,
8502099.0,2,,5.0
8502107.0,1,,
8502108.0,2,,
8502114.0,5,1.0,
8502115.0,2,1.0,
8502116.0,3,,
8502118.0,1,,
8502135.0,15,1.0,
8502151.0,1,1.0,
8502174.0,2,,
8502189.0,1,,
8502202.0,1,,
8502205.0,2,2.0,
8502214.0,3,,
8502219.0,15,1.0,
8502220.0,11,1.0,
8502221.0,9,2.0,18.0
8502222.0,1,37.0,
8502225.0,1,6.0,
8502226.0,1,15.0,
8502227.0,8,1.0,
8502228.0,9,1.0,
8502229.0,2,,
8502230.0,7,1.0,6.0
8502231.0,3,15.0,35.0
8502232.0,1,20.0,
8502264.0,1,,
8502272.0,6,,
8601326.0,1,,
8601344.0,1,,
8601362.0,10,,
8601367.0,2,,
9000003.0,1,2.0,
9000012.0,3,1.0,
9000026.0,5,,
9000058.0,2,,
9000068.0,3,,
9000073.0,1,1.0,3.0
9000074.0,1,,
9000100.0,6,,2.0
9000108.0,1,,
9000111.0,1,1.0,
9000120.0,5,,
9000122.0,8,5.0,15.0
9000123.0,7,9.0,12.0
9000124.0,3,6.0,
9000125.0,7,8.0,
9000127.0,13,4.0,
9000128.0,22,2.0,
9000129.0,2,19.0,
9000130.0,1,37.0,
9000131.0,31,,
9000132.0,2,1.0,
9000134.0,1,30.0,
9000135.0,1,48.0,
9000142.0,1,,
9000157.0,1,2.0,
9000158.0,1,2.0,
9000164.0,1,1.0,3.0
9000189.0,1,,
9000198.0,1,5.0,20.0
9000211.0,3,4.0,
9000224.0,8,1.0,
9000228.0,2,,
9000235.0,1,1.0,
9000236.0,1,,
9000240.0,1,2.0,
9000248.0,1,,6.0
9000254.0,1,,
9000256.0,1,,
9000258.0,1,,
9000260.0,1,1.0,
9000261.0,2,,
9000262.0,5,,
9000263.0,1,3.0,
9000266.0,1,,
9000267.0,1,,
9000269.0,1,,
9000272.0,3,,
9000275.0,1,1.0,
9000288.0,1,,
9000304.0,7,,
9000314.0,1,,
9000384.0,3,,
9000406.0,2,,
9000416.0,3,,
9000419.0,1,,
9000429.0,6,,
9000430.0,5,,
9000432.0,1,,
9000556.0,6,1.0,
9000615.0,1,,
9000684.0,1,,
9000747.0,4,,
9000748.0,2,,
9000790.0,2,4.0,
9000791.0,3,,
9000792.0,1,,
9000846.0,8,3.0,
9000847.0,1,2.0,
9000848.0,2,,2.0
9000849.0,3,8.0,
9000850.0,1,,
9000853.0,6,,4.0
9000854.0,24,2.0,3.0
9000856.0,74,4.0,4.0
9000912.0,13,1.0,
9000913.0,3,8.0,
9000914.0,5,,
9000916.0,1,3.0,
9000919.0,2,2.0,
9000920.0,1,1.0,
9000921.0,4,3.0,17.0
9000923.0,1,1.0,
9000924.0,3,6.0,
9000925.0,14,6.0,
9000926.0,2,5.0,
9000929.0,1,2.0,
9000932.0,8,4.0,21.0
9000987.0,1,,
9000988.0,1,,
9001056.0,11,,
9001061.0,4,,
9001070.0,2,,
9001071.0,1,2.0,
9001072.0,2,,
9001073.0,2,,
9001093.0,1,1.0,
9001094.0,1,,
9001098.0,4,,
9001124.0,5,,
9001131.0,1,1.0,
9001139.0,1,,
9001336.0,2,,
9001338.0,1,,
9001509.0,17,,
9001510.0,10,,
9001512.0,2,,
9001514.0,1,,
9001528.0,2,1.0,
9001544.0,2,,
9001548.0,3,25.0,
9001558.0,3,5.0,
9001559.0,4,,
9001567.0,1,,
9001568.0,2,,
9001570.0,1,2.0,
9001587.0,4,20.0,3.0
9001588.0,19,6.0,2.0
9001625.0,1,,
9001671.0,1,,
9001719.0,2,,
9001724.0,2,,
9001863.0,1,,
9001864.0,1,,
9001877.0,1,,
9001891.0,1,1.0,
9001895.0,2,,
9001897.0,2,,
9001899.0,2,,
9001901.0,1,,
9001905.0,4,,
9001906.0,2,,
9001923.0,2,,
9001924.0,8,1.0,
9001925.0,5,,
9001940.0,1,,
9001943.0,5,,
9001963.0,1,,
9001965.0,1,,
9001968.0,1,,
9001969.0,3,,
9001982.0,2,,
9001984.0,2,,
9001986.0,2,,
9001992.0,1,,
9001996.0,2,,
9001999.0,14,,
9002020.0,2,,
9002069.0,15,2.0,3.0
9002114.0,1,3.0,3.0
9002119.0,21,,
9002123.0,10,,
9002125.0,11,1.0,
9002126.0,1,7.0,
9002127.0,3,,
9002129.0,16,,9.0
9002131.0,4,,14.0
9002132.0,3,12.0,79.0
9002137.0,1,,
9002143.0,2,1.0,
9002148.0,2,,
9002156.0,1,7.0,
9002158.0,5,2.0,3.0
9002162.0,1,1.0,
9002166.0,1,,
9002194.0,3,,
9002246.0,2,,
9002249.0,1,,
9002251.0,1,,
9002257.0,1,,
9002259.0,1,,
9002261.0,1,,
9002264.0,1,,
9002267.0,1,,
9002380.0,1,,
9002382.0,2,,
9002385.0,8,,
9002422.0,1,,
9002424.0,1,,
9002551.0,18,5.0,2.0
9002552.0,2,4.0,
9002553.0,2,3.0,
9002554.0,4,2.0,
9002556.0,1,4.0,10.0
9002595.0,7,5.0,
9002596.0,4,7.0,
9002597.0,4,12.0,2.0
9002598.0,4,6.0,
9002627.0,2,,
9002637.0,3,,
9002638.0,1,2.0,
9002640.0,1,,
9002650.0,4,,
9002652.0,5,1.0,
9002653.0,2,,
9002654.0,1,2.0,
9002656.0,5,,
9002658.0,1,,
9002659.0,8,,
9002661.0,6,,
9002665.0,5,2.0,2.0
9002676.0,2,7.0,
9002681.0,3,7.0,56.0
9002682.0,2,9.0,
9002683.0,1,2.0,5.0
9002684.0,2,28.0,
9002698.0,1,3.0,9.0
9002699.0,8,1.0,3.0
9002700.0,3,,
9002701.0,1,6.0,
9002703.0,3,,
9002706.0,3,1.0,
9002707.0,2,1.0,
9002709.0,1,,
9002715.0,2,2.0,
9002716.0,1,,
9002717.0,1,,
9002721.0,4,,
9002723.0,1,5.0,
9002724.0,4,,
9002732.0,1,1.0,
9002750.0,8,,
9002751.0,1,4.0,
9002792.0,2,,
9002794.0,1,,2.0
9002801.0,1,,
9002821.0,3,,
9002823.0,19,1.0,
9002825.0,10,,5.0
9002840.0,1,5.0,
9002841.0,3,,
9002851.0,2,,
9002852.0,1,16.0,
9002855.0,25,1.0,
9002859.0,5,4.0,
9002882.0,1,,
9002885.0,5,,
9002922.0,1,,
9002924.0,1,,
9002928.0,1,,
9002929.0,1,,
9002981.0,1,,
9002994.0,1,,
9002996.0,1,,
9002997.0,1,1.0,
9002998.0,1,,
9003051.0,1,,
9003071.0,1,,
9003077.0,1,,
9003079.0,1,,
9003175.0,4,1.0,
9003176.0,3,1.0,
9003177.0,1,2.0,
9003178.0,2,,
9003179.0,3,,
9003182.0,1,3.0,
9003183.0,1,,
9003186.0,1,,
9003187.0,1,1.0,
9003191.0,1,,
9003193.0,1,,
9003315.0,2,,
9003339.0,1,2.0,
9003341.0,5,,
9003356.0,1,,
9003357.0,3,8.0,
9003358.0,2,,
9003359.0,1,2.0,
9003369.0,15,3.0,
9003371.0,2,,
9003388.0,1,,
9003389.0,6,,
9003390.0,1,,
9003392.0,1,,
9003438.0,1,1.0,
9003442.0,2,,
9003447.0,7,1.0,
9003468.0,4,,
9003469.0,1,,
9003491.0,1,6.0,
9003492.0,3,,3.0
9003494.0,2,,
9003495.0,4,,
9003527.0,4,,
9003529.0,2,,
9003531.0,2,,
9003555.0,1,4.0,
9003556.0,1,2.0,
9003557.0,2,,4.0
9003558.0,1,6.0,
9003559.0,3,,
9003560.0,2,,
9003562.0,1,,
9003564.0,2,,
9003606.0,3,,
9003611.0,1,,
9003615.0,3,,
9003617.0,2,,
9003619.0,1,,
9003645.0,2,,
9003648.0,1,2.0,
9003691.0,1,,2.0
9003696.0,2,1.0,
9003698.0,12,,
9003699.0,1,5.0,
9003702.0,2,1.0,
9003722.0,1,,
9003811.0,2,,
9003815.0,12,14.0,
9003816.0,3,,
9003822.0,9,,
9003825.0,15,,
9003926.0,4,,
9004029.0,2,,
9004031.0,7,,
9004038.0,1,,
9004047.0,12,2.0,
9004049.0,2,,
9004055.0,1,,
9004153.0,1,2.0,
9004155.0,1,1.0,
9004157.0,6,,
9004240.0,4,2.0,
9004241.0,2,1.0,
9004242.0,2,2.0,
9004243.0,1,,
9004244.0,4,,
9004245.0,3,4.0,
9004246.0,3,,
9004247.0,2,3.0,
9004248.0,1,2.0,
9004253.0,1,,
9004254.0,1,,
9004275.0,3,,
9004276.0,1,,
9004278.0,1,2.0,
9004283.0,1,,
9004298.0,2,,
9004299.0,2,,
9004324.0,3,,
9004325.0,1,1.0,
9004375.0,1,1.0,
9004378.0,4,1.0,
9004381.0,1,3.0,
9004382.0,1,2.0,
9004383.0,1,2.0,
9004384.0,4,,
9004386.0,1,,
9004526.0,2,1.0,
9004561.0,1,2.0,13.0
9004568.0,4,1.0,
9004617.0,5,,
9004622.0,1,,
9004623.0,1,11.0,
9004692.0,1,,
9004801.0,1,,
9004819.0,1,,
9004837.0,4,13.0,
9004911.0,1,,
9004912.0,2,,
9004918.0,1,,
9004921.0,6,,
9004923.0,3,,
9004926.0,1,,
9004930.0,1,,
9004931.0,1,1.0,
9004935.0,1,,
9004936.0,2,,
9005001.0,1,,
9005031.0,1,,
9005040.0,1,,
9005065.0,1,,
9005066.0,1,,
9005089.0,3,1.0,
9005090.0,2,2.0,
9005101.0,1,3.0,
9005102.0,2,1.0,
9005267.0,1,1.0,
9005269.0,2,,
9005289.0,3,,2.0
9005336.0,1,1.0,
9005338.0,2,,
9005340.0,1,,
9005341.0,1,,
9005342.0,1,,
9005343.0,1,3.0,
9005347.0,1,3.0,
9005348.0,6,,
9005350.0,2,2.0,
9005351.0,1,,
9005365.0,5,,4.0
9005370.0,1,2.0,17.0
9005373.0,1,,
9005379.0,7,1.0,
9005380.0,2,,
9005383.0,1,,
9005389.0,1,,5.0
9005406.0,1,,
9005407.0,5,3.0,
9005408.0,2,5.0,3.0
9005409.0,1,2.0,
9005410.0,1,1.0,
9005411.0,3,1.0,
9005432.0,3,1.0,5.0
9005436.0,3,,10.0
9005437.0,1,,2.0
9005442.0,1,,
9005453.0,1,,
9005517.0,14,,13.0
9005646.0,1,,
9005683.0,1,122.0,
9005692.0,1,,
9005785.0,1,1.0,
9005808.0,1,,
9005871.0,1,,
9005883.0,1,,
9005932.0,1,,
9006031.0,5,10.0,
9006068.0,1,,
9006069.0,1,,
9006072.0,2,,
9006153.0,1,,
9006328.0,6,10.0,12.0
9006329.0,23,6.0,19.0
9006330.0,3,3.0,26.0
9006331.0,4,2.0,25.0
9006332.0,101,4.0,28.0
9006333.0,1,68.0,3.0
9006335.0,45,,15.0
9006339.0,5,18.0,187.0
9006340.0,13,16.0,31.0
9006346.0,8,7.0,
9006347.0,9,4.0,
9006461.0,17,,13.0
9006465.0,2,,
9006468.0,2,,
9006471.0,2,,
9006474.0,4,,
9006478.0,6,,
9006480.0,8,1.0,
9006481.0,5,,
9006483.0,5,1.0,
9006487.0,2,11.0,
9006488.0,7,2.0,
9006599.0,8,,
9006791.0,2,1.0,
9006848.0,1,,20.0
9007007.0,1,,
9007064.0,2,,
9007079.0,2,,
9007083.0,1,,
9007086.0,2,,
9007093.0,1,,
9007098.0,1,,
9007103.0,2,2.0,
9007108.0,2,2.0,
9007115.0,2,,
9007126.0,1,,
9007141.0,3,,
9007143.0,1,,
9007149.0,1,,
9007156.0,2,,
9007189.0,2,,
9007198.0,1,,
9007199.0,1,,
9007208.0,1,,
9007240.0,1,,
9007258.0,2,,
9007313.0,1,1.0,
9007314.0,1,,
9007408.0,1,,
9007423.0,3,,
9007442.0,1,,
9007477.0,1,,
9007530.0,1,1.0,
9007545.0,4,1.0,
9007592.0,4,,
9007594.0,2,2.0,
9007597.0,1,,
9007598.0,1,,
9007615.0,1,,
9007616.0,2,,
9007620.0,2,,
9007629.0,1,,
9007652.0,1,1.0,
9007654.0,1,,
9007659.0,1,,
9007661.0,1,1.0,
9007662.0,2,3.0,
9007688.0,4,,
9007692.0,2,,
9007739.0,1,3.0,
9007746.0,1,,
9007754.0,1,,
9007758.0,2,,
9007800.0,1,,
9007803.0,1,,
9007805.0,1,,
9007810.0,1,1.0,
9007838.0,2,,
9007880.0,1,,
9007883.0,4,2.0,
9007922.0,1,,
9007931.0,1,,
9007963.0,3,,
9007985.0,1,,
9007992.0,2,1.0,
9008014.0,1,,
9008033.0,2,,
9008041.0,1,,
9008047.0,3,,
9008088.0,1,,
9008116.0,1,,
9008119.0,1,,
9008131.0,1,,
9008132.0,1,,
9008152.0,1,,
9008153.0,1,2.0,
9008161.0,1,,9.0
9008169.0,7,,
9008179.0,2,,
9008180.0,5,,
9008192.0,2,,
9008197.0,1,,
9008200.0,1,,
9008218.0,2,,
9008220.0,1,,
9008230.0,1,,
9008231.0,3,,
9008248.0,2,1.0,
9008258.0,1,,
9008270.0,2,,
9008272.0,1,,
9008273.0,1,,
9008281.0,2,,
9008283.0,1,,
9008284.0,1,,
9008286.0,1,,
9008291.0,3,,
9008295.0,2,,
9008299.0,1,,
9008313.0,1,,
9008316.0,1,1.0,39.0
9008324.0,1,,
9008337.0,2,,
9008344.0,1,,
9008363.0,1,,
9008370.0,1,,
9008371.0,1,,
9008375.0,2,1.0,
9008377.0,2,1.0,
9008378.0,1,1.0,
9008387.0,1,3.0,
9008388.0,1,,
9008391.0,2,,
9008402.0,3,34.0,
9008406.0,2,,
9008417.0,1,,
9008419.0,5,,
9008420.0,1,,
9008426.0,1,,
9008429.0,3,,
9008430.0,1,,
9008431.0,4,1.0,
9008434.0,1,,
9008438.0,1,,
9008440.0,1,,
9008450.0,1,,
9008451.0,1,,
9008452.0,1,,
9008453.0,9,7.0,
9008461.0,1,,
9008462.0,1,,
9008463.0,4,4.0,
9008479.0,5,,
9008497.0,1,2.0,
9008501.0,1,,
9008502.0,1,,
9008504.0,6,,
9008507.0,1,,
9008511.0,1,1.0,
9008519.0,1,,
9008522.0,1,,
9008531.0,1,,
9008561.0,2,,
9008581.0,1,,
9008593.0,1,1.0,
9008624.0,1,1.0,
9008644.0,1,1.0,
9008647.0,1,,
9008651.0,1,,
9008655.0,4,1.0,
9008659.0,5,,
9008660.0,5,,
9008665.0,2,,
9008667.0,2,,
9008680.0,4,,
9008688.0,4,7.0,
9008692.0,1,3.0,
9008694.0,7,,
9008696.0,3,,
9008707.0,1,,
9008708.0,1,,
9008710.0,2,,
9008711.0,1,2.0,
9008719.0,3,2.0,
9008721.0,4,3.0,
9008724.0,1,,
9008729.0,7,4.0,
9008730.0,1,,
9008738.0,2,,
9008740.0,2,,
9008743.0,1,,
9008744.0,3,2.0,
9008746.0,4,,
9008747.0,1,,
9008764.0,1,,
9008765.0,2,,
9008772.0,4,,
9008797.0,1,,
9008798.0,2,,
9008811.0,1,,
9008827.0,1,6.0,
9008841.0,8,,
9008852.0,1,,
9008856.0,3,1.0,
9008861.0,3,,
9008872.0,3,,
9008888.0,8,,
9008894.0,1,7.0,
9008897.0,1,,
9008901.0,1,,
9008913.0,1,,
9008919.0,7,,
9008928.0,2,,
9008933.0,8,1.0,
9008937.0,3,2.0,
9008938.0,7,1.0,
9008941.0,1,,
9008942.0,7,1.0,
9008946.0,1,,
9008948.0,2,,
9008959.0,6,1.0,
9008982.0,3,,
9008988.0,4,,
9008991.0,3,,
9008997.0,2,,
9009000.0,2,,
9009032.0,9,2.0,
9009037.0,2,,
9009038.0,5,,
9009055.0,13,1.0,
9009059.0,7,20.0,
9009072.0,1,8.0,
9009076.0,1,4.0,
9009078.0,1,7.0,
9009081.0,6,,
9009084.0,2,7.0,
9009085.0,1,9.0,
9009095.0,5,,
9009097.0,3,,2.0
9009109.0,3,,
9009114.0,1,,
9009115.0,1,,
9009122.0,8,,
9009126.0,27,,
9009128.0,1,7.0,
9009131.0,2,,
9009135.0,1,,
9009139.0,1,,
9009144.0,4,,
9009146.0,1,,
9009147.0,1,,
9009148.0,3,,
9009153.0,3,,
9009156.0,1,,
9009157.0,10,1.0,3.0
9009162.0,1,,
9009168.0,2,,
9009184.0,4,7.0,
9009185.0,2,,
9009186.0,8,,
9009192.0,1,,
9009193.0,5,2.0,6.0
9009199.0,1,4.0,
9009204.0,1,7.0,
9009205.0,4,,
9009213.0,1,1.0,
9009225.0,1,2.0,
9009233.0,2,,
9009235.0,1,,
9009241.0,1,,
9009279.0,1,2.0,
9009292.0,2,,
9009306.0,1,,
9009319.0,1,,
9009325.0,1,1.0,
9009327.0,3,,
9009332.0,1,,
9009398.0,8,5.0,
9009403.0,2,2.0,
9009408.0,1,,
9009417.0,1,,
9009419.0,1,,
9009425.0,2,,
9009426.0,1,,
9009427.0,1,,
9009428.0,1,,
9009429.0,3,,
9009430.0,1,,
9009436.0,3,,
9009461.0,1,,
9009466.0,2,,
9009471.0,1,,
9009481.0,4,,
9009518.0,1,,
9009519.0,5,,
9009527.0,3,,
9009529.0,1,,
9009530.0,2,,
9009532.0,3,,
9009540.0,1,,
9009551.0,3,,
9009557.0,2,1.0,
9009580.0,2,,
9009585.0,1,,
9009604.0,8,,
9009609.0,27,,
9009614.0,7,,
9009616.0,2,1.0,
9009618.0,1,,
9009621.0,1,,
9009623.0,1,,
9009637.0,1,,
9009643.0,1,,
9009645.0,1,,
9009651.0,6,1.0,
9009654.0,2,1.0,
9009662.0,1,,
9009664.0,1,,
9009679.0,2,13.0,
9009687.0,1,,
9009706.0,2,,
9009725.0,1,,
9009742.0,1,,
9009745.0,1,,
9009749.0,1,,
9009755.0,1,,
9009782.0,1,1.0,
9009784.0,3,,
9009796.0,1,,
9009803.0,1,,
9009809.0,2,,
9009821.0,3,1.0,
9009829.0,8,1.0,
9009851.0,6,,
9009865.0,1,4.0,
9009871.0,1,1.0,
9009886.0,1,,
9009903.0,1,2.0,
9009905.0,1,,
9009907.0,10,2.0,
9009918.0,1,,
9009941.0,1,,
9009943.0,1,,
9009953.0,1,,
9009985.0,1,,
9010011.0,2,,
9010017.0,2,,
9010028.0,1,,
9010034.0,1,,
9010048.0,5,,
9010055.0,5,,
9010058.0,1,,
9010081.0,1,,
9010083.0,1,,
9010103.0,1,,
9010107.0,1,,
9010117.0,2,,
9010119.0,1,,
9010120.0,1,,
9010125.0,2,,
9010127.0,6,,
9010128.0,1,,
9010130.0,3,,
9010136.0,1,,
9010141.0,1,,
9010149.0,1,,
9010153.0,1,,
9010155.0,1,,
9010162.0,1,,
9010177.0,1,,
9010178.0,3,,
9010182.0,2,,
9010194.0,4,,
9010199.0,1,,
9010208.0,5,,
9010219.0,2,,
9010227.0,3,,
9010229.0,1,,
9010235.0,2,,
9010238.0,2,,
9010239.0,1,,
9010242.0,1,,
9010244.0,1,,
9010250.0,2,2.0,
9010252.0,1,,
9010255.0,1,,
9010261.0,1,,
9010271.0,1,,
9010273.0,1,,
9010284.0,3,,
9010306.0,1,,
9010315.0,3,,
9010317.0,1,,
9010319.0,1,,
9010329.0,4,1.0,7.0
9010342.0,5,,
9010377.0,2,,
9010398.0,1,,
9010444.0,5,1.0,
9010455.0,2,,
9010459.0,2,,
9010498.0,3,,
9010505.0,4,,
9010510.0,1,,
9010511.0,3,,
9010521.0,2,,
9010529.0,1,,
9010534.0,1,,
9010539.0,1,,
9010545.0,1,,
9010547.0,1,,
9010551.0,1,1.0,
9010577.0,1,,
9010597.0,1,,
9010624.0,1,,
9010631.0,2,,
9010651.0,2,,
9010654.0,1,,
9010662.0,1,8.0,
9010668.0,1,,
9010671.0,3,1.0,4.0
9010679.0,15,,
9010687.0,1,,
9010692.0,2,,
9010694.0,3,5.0,
9010699.0,1,,
9010700.0,15,1.0,
9010708.0,2,,
9010709.0,2,7.0,
9010722.0,1,,
9010735.0,1,,
9010745.0,1,3.0,
9010748.0,1,,
9010750.0,1,,
9010767.0,9,,
9010768.0,1,,
9010788.0,1,,
9010789.0,1,2.0,
9010792.0,1,6.0,
9010794.0,1,1.0,
9010807.0,1,,
9010810.0,3,,
9010827.0,2,1.0,
9010836.0,1,,
9010846.0,5,,
9010850.0,12,2.0,
9010885.0,1,,
9010891.0,3,3.0,
9010904.0,1,,
9010905.0,4,,
9010911.0,1,2.0,
9010914.0,7,4.0,
9010917.0,1,,
9010926.0,1,,
9010940.0,1,1.0,
9010946.0,2,1.0,
9010948.0,2,,
9010949.0,1,1.0,
9010953.0,4,,
9010955.0,2,1.0,
9010957.0,2,1.0,
9010960.0,5,1.0,
9010970.0,1,,
9010972.0,1,,
9010980.0,2,,
9010988.0,2,,
9010992.0,1,3.0,25.0
9010994.0,1,,
9011008.0,1,,
9011014.0,9,,
9011017.0,1,,
9011021.0,2,,
9011031.0,2,,
9011033.0,1,3.0,
9011043.0,1,,
9011045.0,1,,
9011048.0,5,5.0,
9011050.0,7,,
9011060.0,2,,
9011069.0,17,1.0,
9011081.0,1,,
9011087.0,1,,
9011091.0,1,,
9011103.0,1,,
9011107.0,1,1.0,4.0
9011123.0,3,,
9011130.0,1,,
9011137.0,1,,
9011142.0,4,,
9011146.0,2,1.0,
9011152.0,1,,
9011158.0,1,,
9011175.0,1,,
9011178.0,1,,
9011184.0,2,4.0,13.0
9011189.0,2,3.0,
9011191.0,1,,
9011198.0,1,,
9011202.0,1,,
9011204.0,6,10.0,
9011205.0,2,5.0,
9011212.0,1,,
9011214.0,1,,
9011222.0,1,1.0,
9011262.0,2,,
9011272.0,1,,
9011283.0,7,,
9011306.0,9,4.0,
9011310.0,6,,
9011315.0,1,,
9011320.0,1,,
9011338.0,1,,
9011358.0,1,,
9011389.0,2,,
9011392.0,1,,
9011466.0,6,,
9011468.0,2,,
9011471.0,1,1.0,2.0
9011506.0,1,,
9011525.0,1,,
9011563.0,1,,
9011594.0,1,,
9011603.0,1,,
9011619.0,1,,
9011622.0,2,,
9011649.0,2,,
9011672.0,1,,
9011675.0,1,,
9011679.0,1,,
9011704.0,2,,
9011730.0,1,,
9011737.0,22,17.0,
9011751.0,1,,
9011764.0,2,,
9011779.0,1,,
9011780.0,1,,
9011787.0,1,,
9011788.0,1,,
9011813.0,1,,
9011840.0,1,,
9011897.0,3,,
9011916.0,1,,
9011922.0,2,,
9011924.0,1,,
9011936.0,1,,
9011953.0,1,,
9011961.0,2,,
9011971.0,1,,
9011976.0,1,,
9012003.0,2,,
9012008.0,1,,
9012110.0,1,,
9012174.0,2,3.0,
9012175.0,2,,
9012182.0,3,1.0,
9012196.0,1,,
9012199.0,7,,
9012206.0,1,1.0,
9012210.0,2,,
9012239.0,1,,
9012300.0,1,,
9012308.0,1,,
9012310.0,1,,
9012319.0,1,,
9012367.0,1,,
9012389.0,1,,
9012431.0,1,,
9012445.0,1,1.0,
9012456.0,3,,
9012457.0,2,,
9012462.0,1,,
9012470.0,1,,
9012475.0,1,,
9012479.0,1,,
9012498.0,1,,
9012507.0,1,,
9012509.0,5,7.0,
9012514.0,1,,
9012517.0,3,5.0,103.0
9012521.0,2,,
9012522.0,2,,
9012523.0,1,,
9012530.0,3,,
9012547.0,5,,
9012549.0,10,1.0,2.0
9012551.0,1,20.0,2.0
9012552.0,1,,
9012562.0,2,2.0,
9012585.0,3,1.0,
9012591.0,3,,
9012598.0,3,,
9012614.0,2,,
9012616.0,1,,
9012618.0,1,1.0,
9012623.0,1,,
9012633.0,3,,
9012644.0,2,1.0,
9012647.0,1,1.0,
9012649.0,2,,
9012653.0,1,,
9012656.0,5,1.0,
9012658.0,2,,
9012659.0,3,1.0,
9012664.0,1,,
9012666.0,2,2.0,
9012677.0,1,,
9012693.0,1,,
9012694.0,1,,
9012696.0,1,,
9012698.0,1,1.0,15.0
9012709.0,2,,
9012713.0,2,1.0,
9012715.0,1,1.0,
9012717.0,1,,
9012719.0,1,2.0,
9012723.0,1,1.0,9.0
9012734.0,1,1.0,
9012741.0,3,20.0,
9012743.0,1,5.0,
9012747.0,1,4.0,
9012748.0,1,1.0,
9012750.0,1,,
9012751.0,1,,
9012763.0,1,,
9012765.0,1,,
9012766.0,24,,17.0
9012771.0,2,1.0,
9012773.0,2,,
9012784.0,1,,
9012787.0,1,2.0,
9012788.0,1,7.0,
9012790.0,5,,
9012792.0,1,1.0,
9012794.0,1,1.0,
9012795.0,1,,
9012805.0,1,1.0,
9012808.0,1,2.0,
9012810.0,2,6.0,
9012813.0,1,,
9012814.0,4,1.0,
9012815.0,17,1.0,
9012816.0,2,6.0,
9012818.0,1,,6.0
9012823.0,1,,
9012855.0,1,4.0,
9012871.0,1,4.0,
9012880.0,8,2.0,
9012882.0,7,,
9012883.0,4,,
9012891.0,1,,
9012896.0,1,11.0,
9012898.0,1,,
9012899.0,2,,
9012900.0,1,,
9012926.0,3,21.0,
9012929.0,6,2.0,
9012931.0,2,,
9012943.0,2,1.0,
9012945.0,1,,
9012948.0,17,1.0,
9012953.0,1,,
9012955.0,1,1.0,
9012961.0,1,,
9012967.0,1,2.0,
9012974.0,1,,
9012983.0,3,,
9013019.0,1,,
9013022.0,1,,
9013038.0,2,,
9013058.0,1,,
9013064.0,1,,
9013073.0,1,,
9013131.0,1,,
9013133.0,8,2.0,
9013139.0,1,,
9013152.0,1,,
9013168.0,1,,
9013194.0,2,2.0,
9013227.0,1,,
9013237.0,1,,
9013238.0,2,,
9013244.0,1,,
9013247.0,2,3.0,
9013252.0,3,,
9013296.0,1,,
9013297.0,1,,
9013325.0,3,1.0,
9013328.0,1,,
9013358.0,2,,
9013468.0,1,,
9013475.0,1,,
9013504.0,1,1.0,
9013505.0,4,,
9013517.0,1,,
9013519.0,1,,
9013634.0,1,,
9013671.0,2,2.0,
9013672.0,1,,
9013710.0,3,1.0,
9013712.0,1,,
9013781.0,2,,
9013830.0,2,3.0,
9013844.0,1,,
9013845.0,3,,
9013846.0,1,,
9013847.0,2,,
9013851.0,4,,
9013852.0,1,,
9013853.0,1,,
9013854.0,1,,
9013860.0,1,,
9013861.0,7,,
9013865.0,4,,
9013894.0,1,,
9013895.0,2,,
9013913.0,4,,
9013930.0,4,,
9013947.0,1,,
9013950.0,1,,
9013951.0,11,,
9014063.0,1,,
9014159.0,2,,
9014195.0,1,,
9014242.0,1,,
9014247.0,2,,
9014258.0,1,,
9014260.0,2,9.0,
